,vehicle,seed,sum_ports,fal_typ,geometry,longitude,latitude
1435,14,958173,4,Chargers out of range,POINT (-108.41792 40.92959),-108.41792,40.92959
1436,14,958210,4,Chargers out of range,POINT (-103.66475 37.20038),-103.66475,37.20038
1437,14,958220,4,Chargers out of range,POINT (-105.89721 40.87161),-105.89721,40.87161
1438,14,958260,4,Chargers out of range,POINT (-108.38148 40.63466),-108.38148,40.63466
1439,14,958261,4,Chargers out of range,POINT (-102.77822 37.27932),-102.77822,37.27932
1440,14,958274,4,Chargers out of range,POINT (-108.43236 40.61598),-108.43236,40.61598
1441,14,958314,4,Chargers out of range,POINT (-108.73461 40.79164),-108.73461,40.79164
1442,14,958337,4,Chargers out of range,POINT (-104.23673 38.83928),-104.23673,38.83928
1443,14,958339,4,Chargers out of range,POINT (-108.73855 40.83932),-108.73855,40.83932
1444,14,958347,4,Chargers out of range,POINT (-102.27692 37.30939),-102.27692,37.30939
1445,14,958358,4,Chargers out of range,POINT (-103.34834 38.84983),-103.34834,38.84983
1446,14,958380,4,Chargers out of range,POINT (-104.24058 38.83927),-104.24058,38.83927
1447,14,958387,4,Chargers out of range,POINT (-102.2769 37.23892),-102.2769,37.23892
1448,14,958403,4,Chargers out of range,POINT (-108.41792 40.92959),-108.41792,40.92959
1449,14,958418,4,Chargers out of range,POINT (-103.36219 37.07478),-103.36219,37.07478
1450,14,958430,4,Chargers out of range,POINT (-108.42882 40.87496),-108.42882,40.87496
1451,14,958456,4,Chargers out of range,POINT (-103.52005 37.30561),-103.52005,37.30561
1452,14,958514,4,Chargers out of range,POINT (-102.27692 37.30939),-102.27692,37.30939
1453,14,958540,4,Chargers out of range,POINT (-103.49224 36.99276),-103.49224,36.99276
1454,14,958559,4,Chargers out of range,POINT (-108.65186 40.65015),-108.65186,40.65015
1455,14,958589,4,Chargers out of range,POINT (-106.51574 40.90617),-106.51574,40.90617
1456,14,958605,4,Chargers out of range,POINT (-102.27688 37.25114),-102.27688,37.25114
1457,14,958622,4,Chargers out of range,POINT (-103.35775 37.08648),-103.35775,37.08648
1458,14,958627,4,Chargers out of range,POINT (-102.351 38.82643),-102.351,38.82643
1459,14,958672,4,Chargers out of range,POINT (-103.23372 37.1169),-103.23372,37.1169
1460,14,958689,4,Chargers out of range,POINT (-102.0704 39.8189),-102.0704,39.8189
1461,14,958766,4,Chargers out of range,POINT (-106.37207 38.65769),-106.37207,38.65769
1462,14,958804,4,Chargers out of range,POINT (-108.5259 39.7585),-108.5259,39.7585
1463,14,958827,4,Chargers out of range,POINT (-103.53929 37.02159),-103.53929,37.02159
1464,14,958830,4,Chargers out of range,POINT (-108.53946 40.73164),-108.53946,40.73164
1465,14,958833,4,Chargers out of range,POINT (-108.68241 40.57784),-108.68241,40.57784
1466,14,958835,4,Chargers out of range,POINT (-108.51926 40.88082),-108.51926,40.88082
1467,14,958883,4,Chargers out of range,POINT (-102.27692 37.30939),-102.27692,37.30939
1468,14,958885,4,Chargers out of range,POINT (-102.08806 38.68759),-102.08806,38.68759
1469,14,958904,4,Chargers out of range,POINT (-102.35194 38.89735),-102.35194,38.89735
1470,14,958964,4,Chargers out of range,POINT (-105.61273 38.09962),-105.61273,38.09962
1471,14,958978,4,Chargers out of range,POINT (-108.50338 39.75264),-108.50338,39.75264
1472,14,958985,4,Chargers out of range,POINT (-102.54744 38.65078),-102.54744,38.65078
1473,14,958989,4,Chargers out of range,POINT (-103.26492 38.66922),-103.26492,38.66922
1474,14,959002,4,Chargers out of range,POINT (-108.41681 40.92856),-108.41681,40.92856
1475,14,959028,4,Chargers out of range,POINT (-103.0873 37.27925),-103.0873,37.27925
1476,14,959046,4,Chargers out of range,POINT (-103.61311 37.21928),-103.61311,37.21928
1477,14,959062,4,Chargers out of range,POINT (-108.59713 40.75237),-108.59713,40.75237
1478,14,959115,4,Chargers out of range,POINT (-102.27707 37.29473),-102.27707,37.29473
1479,14,959122,4,Chargers out of range,POINT (-108.42356 40.93366),-108.42356,40.93366
1480,14,959134,4,Chargers out of range,POINT (-103.57512 37.21888),-103.57512,37.21888
1481,14,959135,4,Chargers out of range,POINT (-106.45531 40.87659),-106.45531,40.87659
1482,14,959161,4,Chargers out of range,POINT (-105.61857 38.09764),-105.61857,38.09764
1483,14,959185,4,Chargers out of range,POINT (-108.49184 39.71296),-108.49184,39.71296
1484,14,959199,4,Chargers out of range,POINT (-102.4363 38.7101),-102.4363,38.7101
1485,14,959211,4,Chargers out of range,POINT (-103.56136 37.21874),-103.56136,37.21874
1486,14,959215,4,Chargers out of range,POINT (-108.41911 40.91008),-108.41911,40.91008
1487,14,959240,4,Chargers out of range,POINT (-106.51679 40.91771),-106.51679,40.91771
1488,14,959304,4,Chargers out of range,POINT (-103.61158 37.21928),-103.61158,37.21928
1489,14,959327,4,Chargers out of range,POINT (-102.08804 38.69614),-102.08804,38.69614
1490,14,959370,4,Chargers out of range,POINT (-102.35139 38.86022),-102.35139,38.86022
1491,14,959393,4,Chargers out of range,POINT (-103.59281 37.33507),-103.59281,37.33507
1492,14,959413,4,Chargers out of range,POINT (-108.6824 40.57732),-108.6824,40.57732
1493,14,959422,4,Chargers out of range,POINT (-103.64022 37.20977),-103.64022,37.20977
1494,14,959447,4,Chargers out of range,POINT (-103.23586 37.11187),-103.23586,37.11187
1495,14,959451,4,Chargers out of range,POINT (-108.75188 40.72049),-108.75188,40.72049
1496,14,959464,4,Chargers out of range,POINT (-108.43054 40.87761),-108.43054,40.87761
1497,14,959488,4,Chargers out of range,POINT (-108.75353 40.72357),-108.75353,40.72357
1498,14,959503,4,Chargers out of range,POINT (-102.96089 38.80223),-102.96089,38.80223
1499,14,959508,4,Chargers out of range,POINT (-108.79819 40.75073),-108.79819,40.75073
1500,14,959514,4,Chargers out of range,POINT (-108.38054 37.00995),-108.38054,37.00995
1501,14,959532,4,Chargers out of range,POINT (-103.64022 37.20977),-103.64022,37.20977
1502,14,959567,4,Chargers out of range,POINT (-108.7446 40.77561),-108.7446,40.77561
1503,14,959569,4,Chargers out of range,POINT (-108.7515 40.71961),-108.7515,40.71961
1504,14,959595,4,Chargers out of range,POINT (-108.4382 40.61848),-108.4382,40.61848
1505,14,959668,4,Chargers out of range,POINT (-108.42644 39.59012),-108.42644,39.59012
1506,14,959709,4,Chargers out of range,POINT (-103.61158 37.21928),-103.61158,37.21928
1507,14,959742,4,Chargers out of range,POINT (-108.76355 40.73116),-108.76355,40.73116
1508,14,959745,4,Chargers out of range,POINT (-102.90632 37.27934),-102.90632,37.27934
1509,14,959810,4,Chargers out of range,POINT (-103.21452 38.76247),-103.21452,38.76247
1510,14,959820,4,Chargers out of range,POINT (-102.48132 38.81517),-102.48132,38.81517
1511,14,959832,4,Chargers out of range,POINT (-108.68241 40.57784),-108.68241,40.57784
1512,14,959870,4,Chargers out of range,POINT (-108.53188 40.64041),-108.53188,40.64041
1513,14,959874,4,Chargers out of range,POINT (-102.29518 38.83295),-102.29518,38.83295
1514,14,960001,4,Chargers out of range,POINT (-102.95707 38.80057),-102.95707,38.80057
1515,14,960009,4,Chargers out of range,POINT (-102.96089 38.80223),-102.96089,38.80223
1516,14,960047,4,Chargers out of range,POINT (-108.71052 40.57962),-108.71052,40.57962
1517,14,960067,4,Chargers out of range,POINT (-102.94108 37.27926),-102.94108,37.27926
1518,14,960076,4,Chargers out of range,POINT (-102.98852 37.128),-102.98852,37.128
1519,14,960109,4,Chargers out of range,POINT (-108.7515 40.71961),-108.7515,40.71961
1520,14,960169,4,Chargers out of range,POINT (-108.64821 39.62411),-108.64821,39.62411
1521,14,960210,4,Chargers out of range,POINT (-102.95707 38.80057),-102.95707,38.80057
1522,14,960220,4,Chargers out of range,POINT (-103.98829 38.83977),-103.98829,38.83977
1523,14,960262,4,Chargers out of range,POINT (-102.97962 37.14419),-102.97962,37.14419
1524,14,960266,4,Chargers out of range,POINT (-105.94538 40.50282),-105.94538,40.50282
1525,14,960291,4,Chargers out of range,POINT (-103.61452 37.2192),-103.61452,37.2192
1526,14,960294,4,Chargers out of range,POINT (-108.74092 40.78051),-108.74092,40.78051
1527,14,960345,4,Chargers out of range,POINT (-104.21938 38.73832),-104.21938,38.73832
1528,14,960362,4,Chargers out of range,POINT (-108.64363 40.68882),-108.64363,40.68882
1529,14,960391,4,Chargers out of range,POINT (-108.41729 40.92916),-108.41729,40.92916
1530,14,960395,4,Chargers out of range,POINT (-108.43198 40.61579),-108.43198,40.61579
1531,14,960418,4,Chargers out of range,POINT (-108.81923 40.75481),-108.81923,40.75481
1532,14,960435,4,Chargers out of range,POINT (-102.35116 38.84915),-102.35116,38.84915
1533,14,960532,4,Chargers out of range,POINT (-104.21808 38.83934),-104.21808,38.83934
1534,14,960569,4,Chargers out of range,POINT (-108.7515 40.71961),-108.7515,40.71961
1535,14,960579,4,Chargers out of range,POINT (-103.99238 38.8398),-103.99238,38.8398
1536,14,960594,4,Chargers out of range,POINT (-108.38011 40.62664),-108.38011,40.62664
1537,14,960602,4,Chargers out of range,POINT (-106.84544 38.02735),-106.84544,38.02735
1538,14,960608,4,Chargers out of range,POINT (-102.94882 38.79696),-102.94882,38.79696
1539,14,960619,4,Chargers out of range,POINT (-108.43828 40.88582),-108.43828,40.88582
1540,14,960634,4,Chargers out of range,POINT (-106.47019 40.88892),-106.47019,40.88892
1541,14,960668,4,Chargers out of range,POINT (-102.09036 38.84321),-102.09036,38.84321
1542,14,960745,4,Chargers out of range,POINT (-106.37359 40.86245),-106.37359,40.86245
1543,14,960771,4,Chargers out of range,POINT (-102.104 39.70569),-102.104,39.70569
1544,14,960772,4,Chargers out of range,POINT (-108.82122 40.75595),-108.82122,40.75595
1545,14,960792,4,Chargers out of range,POINT (-103.35775 37.08648),-103.35775,37.08648
1546,14,960814,4,Chargers out of range,POINT (-108.5314 40.72513),-108.5314,40.72513
1547,14,960833,4,Chargers out of range,POINT (-108.42367 40.90128),-108.42367,40.90128
1548,14,960835,4,Chargers out of range,POINT (-108.7943 40.74977),-108.7943,40.74977
1549,14,960885,4,Chargers out of range,POINT (-108.61617 40.79046),-108.61617,40.79046
1550,14,960911,4,Chargers out of range,POINT (-102.35201 38.90547),-102.35201,38.90547
1551,14,960920,4,Chargers out of range,POINT (-103.61158 37.21928),-103.61158,37.21928
1552,14,960931,4,Chargers out of range,POINT (-102.96537 37.2792),-102.96537,37.2792
1553,14,960947,4,Chargers out of range,POINT (-102.29518 38.83295),-102.29518,38.83295
1554,14,960967,4,Chargers out of range,POINT (-106.39256 38.81109),-106.39256,38.81109
1555,14,960968,4,Chargers out of range,POINT (-108.75134 40.71899),-108.75134,40.71899
1556,14,960987,4,Chargers out of range,POINT (-108.75177 40.71071),-108.75177,40.71071
1557,14,961027,4,Chargers out of range,POINT (-108.40355 40.90777),-108.40355,40.90777
1558,14,961096,4,Chargers out of range,POINT (-108.76101 40.72655),-108.76101,40.72655
1559,14,961118,4,Chargers out of range,POINT (-106.37861 38.80369),-106.37861,38.80369
1560,14,961135,4,Chargers out of range,POINT (-106.31073 40.91934),-106.31073,40.91934
1561,14,961142,4,Chargers out of range,POINT (-108.75495 40.72475),-108.75495,40.72475
1562,14,961144,4,Chargers out of range,POINT (-108.7515 40.71961),-108.7515,40.71961
1563,14,961266,4,Chargers out of range,POINT (-108.75207 40.72082),-108.75207,40.72082
1564,14,961281,4,Chargers out of range,POINT (-108.5398 40.64179),-108.5398,40.64179
1565,14,961302,4,Chargers out of range,POINT (-108.7515 40.71961),-108.7515,40.71961
1566,14,961385,4,Chargers out of range,POINT (-108.7513 40.71802),-108.7513,40.71802
1567,14,961408,4,Chargers out of range,POINT (-103.1961 38.76256),-103.1961,38.76256
1568,14,961439,4,Chargers out of range,POINT (-102.27886 37.38385),-102.27886,37.38385
1569,14,961450,4,Chargers out of range,POINT (-103.55953 37.06045),-103.55953,37.06045
1570,14,961458,4,Chargers out of range,POINT (-108.35317 40.79693),-108.35317,40.79693
1571,14,961462,4,Chargers out of range,POINT (-108.49979 40.79758),-108.49979,40.79758
1572,14,961485,4,Chargers out of range,POINT (-108.75134 40.71899),-108.75134,40.71899
1573,14,961520,4,Chargers out of range,POINT (-102.27777 37.38124),-102.27777,37.38124
1574,14,961528,4,Chargers out of range,POINT (-108.41928 40.83846),-108.41928,40.83846
1575,14,961611,4,Chargers out of range,POINT (-102.53611 38.73748),-102.53611,38.73748
1576,14,961619,4,Chargers out of range,POINT (-108.49048 40.86409),-108.49048,40.86409
1577,14,961630,4,Chargers out of range,POINT (-102.35102 38.83393),-102.35102,38.83393
1578,14,961651,4,Chargers out of range,POINT (-108.55726 39.61394),-108.55726,39.61394
1579,14,961670,4,Chargers out of range,POINT (-108.4192 40.90695),-108.4192,40.90695
1580,14,961706,4,Chargers out of range,POINT (-108.76691 40.59737),-108.76691,40.59737
1581,14,961716,4,Chargers out of range,POINT (-108.39772 39.5709),-108.39772,39.5709
1582,14,961765,4,Chargers out of range,POINT (-108.58444 40.81584),-108.58444,40.81584
1583,14,961771,4,Chargers out of range,POINT (-102.2769 37.28024),-102.2769,37.28024
1584,14,961774,4,Chargers out of range,POINT (-102.352 38.90393),-102.352,38.90393
1585,14,961902,4,Chargers out of range,POINT (-108.40829 40.81911),-108.40829,40.81911
1586,14,961943,4,Chargers out of range,POINT (-106.37359 40.86245),-106.37359,40.86245
1587,14,961986,4,Chargers out of range,POINT (-108.75378 40.72388),-108.75378,40.72388
1588,14,961991,4,Chargers out of range,POINT (-103.57512 37.21888),-103.57512,37.21888
1589,14,962009,4,Chargers out of range,POINT (-102.27689 37.26667),-102.27689,37.26667
1590,14,962023,4,Chargers out of range,POINT (-104.24058 38.83927),-104.24058,38.83927
1591,14,962041,4,Chargers out of range,POINT (-103.27458 37.11881),-103.27458,37.11881
1592,14,962053,4,Chargers out of range,POINT (-102.27683 37.19301),-102.27683,37.19301
1593,14,962077,4,Chargers out of range,POINT (-105.83919 40.59908),-105.83919,40.59908
1594,14,962082,4,Chargers out of range,POINT (-103.29339 38.73264),-103.29339,38.73264
1595,14,962085,4,Chargers out of range,POINT (-103.8681 38.76739),-103.8681,38.76739
1596,14,962094,4,Chargers out of range,POINT (-102.43147 38.80994),-102.43147,38.80994
1597,14,962095,4,Chargers out of range,POINT (-106.82543 38.00923),-106.82543,38.00923
1598,14,962120,4,Chargers out of range,POINT (-105.78364 40.80754),-105.78364,40.80754
1599,14,962139,4,Chargers out of range,POINT (-104.30337 38.75882),-104.30337,38.75882
1600,14,962173,4,Chargers out of range,POINT (-103.70556 38.62393),-103.70556,38.62393
1601,14,962213,4,Chargers out of range,POINT (-106.70305 38.08302),-106.70305,38.08302
1602,14,962217,4,Chargers out of range,POINT (-102.95869 38.80128),-102.95869,38.80128
1603,14,962240,4,Chargers out of range,POINT (-104.13373 38.83971),-104.13373,38.83971
1604,14,962244,4,Chargers out of range,POINT (-102.90681 37.27935),-102.90681,37.27935
1605,14,962347,4,Chargers out of range,POINT (-102.96537 37.2792),-102.96537,37.2792
1606,14,962351,4,Chargers out of range,POINT (-102.27871 37.38385),-102.27871,37.38385
1607,14,962364,4,Chargers out of range,POINT (-108.75145 40.59529),-108.75145,40.59529
1608,14,962369,4,Chargers out of range,POINT (-108.3687 40.82866),-108.3687,40.82866
1609,14,962375,4,Chargers out of range,POINT (-108.47687 40.63025),-108.47687,40.63025
1610,14,962385,4,Chargers out of range,POINT (-108.4242 40.93517),-108.4242,40.93517
1611,14,962430,4,Chargers out of range,POINT (-103.9729 38.83973),-103.9729,38.83973
1612,14,962471,4,Chargers out of range,POINT (-106.55366 40.99357),-106.55366,40.99357
1613,14,962505,4,Chargers out of range,POINT (-102.27693 37.31676),-102.27693,37.31676
1614,14,962540,4,Chargers out of range,POINT (-102.27683 37.1919),-102.27683,37.1919
1615,14,962548,4,Chargers out of range,POINT (-108.7515 40.71961),-108.7515,40.71961
1616,14,962570,4,Chargers out of range,POINT (-106.85464 38.19029),-106.85464,38.19029
1617,14,962571,4,Chargers out of range,POINT (-108.43828 40.88582),-108.43828,40.88582
1618,14,962614,4,Chargers out of range,POINT (-103.50228 37.21864),-103.50228,37.21864
1619,14,962615,4,Chargers out of range,POINT (-108.6583 40.69198),-108.6583,40.69198
1620,14,962626,4,Chargers out of range,POINT (-108.53852 40.64142),-108.53852,40.64142
1621,14,962637,4,Chargers out of range,POINT (-108.41729 40.92916),-108.41729,40.92916
1622,14,962651,4,Chargers out of range,POINT (-102.28379 37.38388),-102.28379,37.38388
1623,14,962656,4,Chargers out of range,POINT (-103.57512 37.21888),-103.57512,37.21888
1624,14,962689,4,Chargers out of range,POINT (-108.7515 40.71961),-108.7515,40.71961
1625,14,962708,4,Chargers out of range,POINT (-108.37136 40.61897),-108.37136,40.61897
1626,14,962716,4,Chargers out of range,POINT (-106.85927 38.0465),-106.85927,38.0465
1627,14,962722,4,Chargers out of range,POINT (-102.38473 38.8128),-102.38473,38.8128
1628,14,962730,4,Chargers out of range,POINT (-108.67324 40.58994),-108.67324,40.58994
1629,14,962733,4,Chargers out of range,POINT (-102.35109 38.84189),-102.35109,38.84189
1630,14,962740,4,Chargers out of range,POINT (-104.20773 38.8394),-104.20773,38.8394
1631,14,962831,4,Chargers out of range,POINT (-103.61158 37.21928),-103.61158,37.21928
1632,14,962862,4,Chargers out of range,POINT (-103.57512 37.21888),-103.57512,37.21888
1633,14,962895,4,Chargers out of range,POINT (-103.11982 37.27918),-103.11982,37.27918
1634,14,962919,4,Chargers out of range,POINT (-108.53908 40.82405),-108.53908,40.82405
1635,14,962931,4,Chargers out of range,POINT (-103.5749 37.26447),-103.5749,37.26447
1636,14,962958,4,Chargers out of range,POINT (-102.42533 38.77666),-102.42533,38.77666
1637,14,963020,4,Chargers out of range,POINT (-108.81955 40.75496),-108.81955,40.75496
